Date	Open_BTC	High_BTC	Low_BTC	Close_BTC	Volume_BTC	Open_LTC	High_LTC	Low_LTC	Close_LTC	Volume_LTC	Open_ETH	High_ETH	Low_ETH	Close_ETH	Volume_ETH	Open_XRP	High_XRP	Low_XRP	Close_XRP	Volume_XRP	Open_BCH	High_BCH	Low_BCH	Close_BCH	Volume_BCH	Open_ADA	High_ADA	Low_ADA	Close_ADA	Volume_ADA	Open_XLM	High_XLM	Low_XLM	Close_XLM	Volume_XLM	Open_EOS	High_EOS	Low_EOS	Close_EOS	Volume_EOS	Open_XEM	High_XEM	Low_XEM	Close_XEM	Volume_XEM	Open_NEO	High_NEO	Low_NEO	Close_NEO	Volume_NEO	Open_IOT	High_IOT	Low_IOT	Close_IOT	Volume_IOT	Open_DASH	High_DASH	Low_DASH	Close_DASH	Volume_DASH	Open_XMR	High_XMR	Low_XMR	Close_XMR	Volume_XMR	Open_TRX	High_TRX	Low_TRX	Close_TRX	Volume_TRX	n-transactions	transactions-per-second	hash-rate	output-volume	mempool-size	market-cap	cost-per-transaction-percent	utxo-count	bitcoin-unlimited-share	n-transactions-excluding-popular	median-confirmation-time	n-orphaned-blocks	mempool-growth	cost-per-transaction	blocks-size	transaction-fees	estimated-transaction-volume-usd	avg-block-size	estimated-transaction-volume	mempool-count	nya-support	bip-9-segwit	miners-revenue	difficulty	trade-volume	total-bitcoins	n-unique-addresses	n-transactions-excluding-chains-longer-than-100	my-wallet-n-users	n-transactions-total	transaction-fees-usd	n-transactions-per-block
2016-12-29	972.169983	982.570007	949.2299800000001	971.080017	59226667	4.42	4.54	4.33	4.47	795682	7.57	8.51	7.49	8.21	3493858.0	0.006243	0.006862999999999999	0.0061649999999999995	0.006474	4332.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.86	10.97	9.66	10.56	53030	14.05	14.31	12.22	13.13	228895.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49469080.76090559	0.0	0.0	0.0	10939859.0	0.0	0.0	0.0
2016-12-30	971.080017	971.590027	927.400024	959.0399779999999	67449149	4.47	4.5	4.14	4.35	1711452	8.21	8.48	7.99	8.16	1329431.0	0.006474	0.006595	0.006336	0.0064150000000000006	2319.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.56	11.32	10.42	10.92	61099	13.13	13.22	12.08	12.87	50971.0	0.0	0.0	0.0	0.0	0.0	286818.0	0.0	2479403.0382490815	2207636.67870298	0.0	15333684493.5	0.6223217386011998	0.0	0.0	247437.0	8.5	0.0	0.0	6.861030960868147	96117.50069100004	100.318724	316213793.61702514	0.8717078280254776	331471.42322822	0.0	0.0	0.0	1880751.855	317688400354.0	0.0	16073550.0	496024.0	192400.0	10961809.0	183614465.0	95701.05313428	1826.8662420382168
2016-12-31	959.0399779999999	965.4699710000001	942.400024	963.3800050000001	26379401	4.35	4.42	4.22	4.32	532524	8.16	8.23	7.92	8.05	1105687.0	0.0064150000000000006	0.006742000000000001	0.006206000000000001	0.006511	2355.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.92	11.24	10.47	11.13	20801	12.87	14.0	12.76	13.79	81746.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20372836.66994757	0.0	0.0	0.0	10980042.0	0.0	0.0	0.0
2017-01-01	963.3800050000001	1001.6099849999999	956.099976	995.4400019999999	40570922	4.32	4.5	4.26	4.42	621447	8.05	8.54	8.02	8.14	1347147.0	0.006511	0.0065969999999999996	0.006259000000000001	0.006346	1655.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.13	11.33	10.76	11.06	30755	13.79	14.31	13.4	13.57	67898.0	0.0	0.0	0.0	0.0	0.0	180502.0	0.0	2463610.662209278	1084340.88487883	0.0	16144874870.0	1.1851859958483333	0.0	0.0	290282.0	10.85	0.0	0.0	11.2106393985944	96345.45239700006	65.07949883	170736309.72805017	0.6985397692307692	170022.21641909	0.0	0.0	0.0	1961202.6	317688400354.0	0.0	16077350.0	355324.0	123002.0	10992405.0	184045240.0	65352.83272508602	1157.0641025641025
2017-01-02	995.4400019999999	1031.680054	990.2000119999999	1017.0499880000001	66038073	4.42	4.69	4.37	4.54	1197397	8.14	8.47	8.03	8.33	1292250.0	0.006346	0.006418000000000001	0.006207	0.006312	4453.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.06	11.74	10.99	11.62	38156	13.57	16.5	13.57	16.120001000000002	319780.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57597031.98137848	0.0	0.0	0.0	11012695.0	0.0	0.0	0.0
2017-01-03	1017.0499880000001	1035.469971	1006.5300289999999	1033.300049	56085870	4.54	4.63	4.42	4.51	494437	8.33	9.94	8.18	9.59	5292231.0	0.006312	0.006569	0.006220000000000001	0.006411	12585.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.62	12.73	11.52	12.22	60370	17.0	17.0	15.0	15.2	377238.0	0.0	0.0	0.0	0.0	0.0	301664.0	0.0	2589949.6705277027	1950525.35497193	0.0	16604032593.75	0.6568916947828258	0.0	0.0	326689.0	12.349999999999998	0.0	0.0	7.418693411891044	96645.36424900003	117.50869676	340688236.30729365	0.9065735182926828	329964.39351796	0.0	0.0	0.0	2141405.0	317688400354.0	0.0	16081387.5	515023.0	200407.0	11037425.0	184640586.0	121327.72940469999	1839.4146341463413
2017-01-04	1033.300049	1148.540039	1022.320007	1135.410034	170584623	4.51	4.73	4.36	4.42	1866468	9.59	10.89	9.31	10.88	7005140.0	0.006411	0.006840000000000001	0.006374	0.006409999999999999	6665.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.22	23.91	12.06	15.49	341735	15.2	18.49	15.2	18.48	444705.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	143134274.56983486	0.0	0.0	0.0	11064485.0	0.0	0.0	0.0
2017-01-05	1135.410034	1150.630005	874.5300289999999	989.349976	244839289	4.42	4.63	3.95	4.16	2312058	10.88	11.63	9.07	10.2	9120265.0	0.006409999999999999	0.006889	0.00565	0.0062759999999999995	59727.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.49	15.99	12.35	13.63	155704	18.48	18.73	13.0	16.110001	812299.0	0.0	0.0	0.0	0.0	0.0	288501.0	0.0	2210932.6455724286	2998215.1115476	0.0	16020709800.0	0.35410051198896275	0.0	0.0	284086.0	10.916666666666664	0.0	0.0	6.438563383662172	96935.01754300004	114.99194252	524577602.0814732	0.9841968928571428	526684.33943923	0.0	0.0	0.0	1773876.0	317688400354.0	0.0	16085050.0	495909.0	193322.0	11093917.0	185259251.0	114531.97474992	2060.7214285714285
2017-01-06	989.349976	1027.420044	852.5499880000001	886.159973	179160668	4.16	4.29	3.61	3.76	1628401	10.2	10.42	9.44	10.07	3477359.0	0.0062759999999999995	0.006497	0.005995	0.006222	20860.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.63	14.4	10.5	11.21	124433	16.110001	16.73	13.5	14.19	431535.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	134165115.23789296	0.0	0.0	0.0	11120224.0	0.0	0.0	0.0
2017-01-07	886.159973	900.8599849999999	806.659973	888.8699949999999	113037531	3.76	3.93	3.48	3.82	790065	10.07	10.12	9.47	9.78	1942619.0	0.006222	0.006456999999999999	0.00605	0.006363000000000001	6726.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.21	12.95	10.43	11.72	74534	14.19	14.74	12.11	12.93	415963.0	0.0	0.0	0.0	0.0	0.0	284719.0	0.0	2195140.269532626	2162212.68055872	0.0	14507903240.25	0.5361279113676295	0.0	0.0	280726.0	10.433333333333334	1.0	0.0	5.842190533962145	97230.73455900003	107.13664320000001	310258543.03984666	0.9873366330935252	344066.51921823	0.0	0.0	0.0	1583004.57	317688400354.0	0.0	16088787.5	503340.0	187066.0	11143505.0	185890375.0	96609.396639168	2048.338129496403
2017-01-08	888.8699949999999	936.1300050000001	875.849976	900.8599849999999	70298340	3.82	3.96	3.8	3.91	496653	9.78	10.39	9.67	10.27	1933043.0	0.006363000000000001	0.006456999999999999	0.00624	0.006251	5847.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.72	12.8	11.79	12.31	43946	12.93	13.96	12.93	13.5	157579.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55303632.48432932	0.0	0.0	0.0	11166355.0	0.0	0.0	0.0
2017-01-09	900.8599849999999	910.4699710000001	870.909973	899.7800289999999	55963281	3.91	4.32	3.78	4.25	867517	10.27	10.75	10.03	10.2	2324307.0	0.006251	0.006339	0.006124	0.006176	4510.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.31	12.5	11.92	12.12	28824	13.5	13.5	12.52	13.5	173181.0	0.0	0.0	0.0	0.0	0.0	269947.0	0.0	2147763.1414132165	2095379.05522492	0.0	14483317500.0	0.6056863349007148	0.0	0.0	267011.0	10.716666666666667	0.0	0.0	6.007999103472162	97491.60303500004	102.04592665	267769180.272303	0.923003161764706	297521.31141367	0.0	0.0	0.0	1548900.0	317688400354.0	0.0	16092575.0	475571.0	174250.0	11190916.0	186420423.0	91841.333985	1984.9044117647054
2017-01-10	899.7800289999999	911.320007	890.1199949999999	904.3699949999999	48644106	4.25	4.58	4.15	4.47	1178608	10.2	10.68	10.23	10.55	1592370.0	0.006176	0.007137999999999999	0.006176	0.006815000000000001	31358.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.12	12.44	11.93	12.16	29131	13.5	13.96	13.35	13.35	108237.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31485218.71429535	0.0	0.0	0.0	11215879.0	0.0	0.0	0.0
2017-01-11	904.3699949999999	917.650024	751.630005	785.429993	160194109	4.47	4.57	3.69	3.84	2266585	10.55	10.72	9.49	9.83	3510206.0	0.006815000000000001	0.0069	0.00625	0.006543000000000001	33867.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.16	12.5	10.67	11.14	69773	13.35	13.73	10.94	11.9	453726.0	0.0	0.0	0.0	0.0	0.0	303058.0	0.0	2562350.134108864	3980330.05363409	0.0	12637835230.875	0.4082606945940666	0.0	0.0	299020.0	15.275	0.0	0.0	5.244392321977821	97786.37981500004	111.82087465	389299060.467785	0.9230163529411765	495840.25634963	0.0	0.0	0.0	1522759.635	336899932795.0	0.0	16096487.5	491692.0	198078.0	11240523.0	187047369.0	87793.9233139545	1980.7712418300653
2017-01-12	785.429993	828.210022	739.549988	810.1099849999999	93986701	3.84	4.05	3.68	3.94	910975	9.83	10.23	9.14	9.81	2340175.0	0.006543000000000001	0.007088	0.0063	0.006359	24204.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.14	12.34	10.79	12.17	54399	11.9	12.49	11.15	12.33	188022.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76636270.25602649	0.0	0.0	0.0	11265681.0	0.0	0.0	0.0
2017-01-13	810.1099849999999	835.049988	771.0	824.830017	72555875	3.94	4.02	3.76	3.86	562336	9.81	9.9	9.47	9.78	1201195.0	0.006359	0.006706999999999999	0.0063	0.006669	8006.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.17	12.48	11.62	12.35	34219	12.33	12.33	11.13	11.13	163540.0	0.0	0.0	0.0	0.0	0.0	275149.0	0.0	2528855.3611139767	2386792.84945669	0.0	13333156411.5	0.6398433170733752	0.0	0.0	271629.0	8.983333333333333	1.0	0.0	5.975513339276931	98052.33794500004	97.90853957	256962364.99101567	0.8415314701986755	310296.05007851	0.0	0.0	0.0	1577154.54	336899932795.0	0.0	16100512.5	466560.0	179515.0	11288454.0	187620274.0	81080.01978870839	1822.17880794702
2017-01-14	824.830017	838.900024	808.27002	819.630005	36594482	3.86	4.0	3.8	3.89	348900	9.78	9.91	9.63	9.78	610220.0	0.006669	0.007	0.006587999999999999	0.006795000000000001	7658.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.35	12.4	12.07	12.25	24896	11.13	12.0	11.0	11.67	105401.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27475928.30642569	0.0	0.0	0.0	11310109.0	0.0	0.0	0.0
2017-01-15	819.630005	826.429993	808.630005	821.169983	20004735	3.89	3.9	3.79	3.85	210515	9.78	9.99	9.73	9.88	466935.0	0.006795000000000001	0.006906999999999999	0.0067	0.006809999999999999	4602.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.25	12.39	12.22	12.26	19628	11.67	11.67	9.88	10.95	229355.0	0.0	0.0	0.0	0.0	0.0	235999.0	0.0	2796813.5450730724	1725125.55521011	0.0	13217812515.0	1.119746470030872	0.0	0.0	232132.0	7.0	0.0	0.0	7.545707985546705	98293.16410600004	82.22432059	159034173.05097103	0.6770676586826347	193769.24854518	0.0	0.0	0.0	1716577.71	336899932795.0	0.0	16104750.0	417278.0	167553.0	11331053.0	188098542.0	67484.7888810366	1413.167664670659
2017-01-16	821.169983	836.659973	817.700012	827.340027	27592899	3.85	3.88	3.79	3.82	271061	9.88	10.12	9.55	9.59	857365.0	0.006809999999999999	0.00689	0.0067	0.00678	3314.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.26	12.9	12.17	12.8	26963	10.95	11.21	10.25	10.66	165710.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22109924.90628197	0.0	0.0	0.0	11353117.0	0.0	0.0	0.0
2017-01-17	827.340027	906.3800050000001	825.039978	899.659973	72272727	3.82	3.94	3.79	3.89	692992	9.59	10.53	9.56	10.14	2847715.0	0.0071	0.0071	0.006679999999999999	0.00683	47642.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002251	0.002251	0.002251	0.002251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.8	14.15	12.63	14.04	66995	10.66	12.55	10.66	12.55	261843.0	0.0	0.0	0.0	0.0	0.0	292697.0	0.0	2646087.06659608	2310740.48936348	0.0	14562228011.625	0.6449493019496034	0.0	0.0	288284.0	15.15	0.0	0.0	6.437614584363864	98563.56092300006	109.39305302	292157921.607734	0.900242	323187.1166802	0.0	0.0	0.0	1808883.99	336899932795.0	0.0	16108837.5	502461.0	192960.0	11375964.0	188658879.0	98890.2259995498	1852.5126582278479
2017-01-18	899.659973	913.669983	845.8699949999999	872.0300289999999	61042392	3.89	3.92	3.7	3.8	576939	10.14	10.46	9.91	10.19	1986053.0	0.00683	0.00719	0.006640000000000001	0.0068	60798.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002251	0.002251	0.002251	0.002251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.04	14.08	13.49	13.79	69734	12.55	13.5	11.16	12.26	242556.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46203920.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51289482.24876107	0.0	0.0	0.0	11398826.0	0.0	0.0	0.0
2017-01-19	872.0300289999999	905.2800289999999	870.7100220000001	895.2100220000001	52300814	3.8	3.91	3.75	3.82	485428	10.19	10.52	10.17	10.43	1181087.0	0.0068	0.00688	0.0065	0.006840000000000001	27957.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002251	0.002251	0.002251	0.002251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.79	15.07	13.73	15.01	82157	12.26	12.5	11.85	12.2	100921.0	0.0	0.0	0.0	0.0	0.0	300605.0	0.0	2914045.250555178	2603895.11021261	0.0	14500148590.125	0.8777817164981303	0.0	0.0	296740.0	10.025	0.0	0.0	6.847691469749378	98843.81546700004	112.3957332	234505943.28577545	0.8343687413793104	260588.21802822	0.0	0.0	0.0	1969902.99	336899932795.0	0.0	16112887.5	516338.0	202899.0	11421609.0	189258235.0	101146.04426401199	1727.6149425287354
2017-01-20	895.2100220000001	901.48999	878.900024	892.909973	34847130	3.82	3.92	3.78	3.84	460705	10.43	10.75	10.31	10.6	1630007.0	0.006840000000000001	0.00685	0.0064	0.0066	27108.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002251	0.003	0.00225	0.002957	1595.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.01	15.4	14.66	14.9	95138	12.2	12.5	11.77	11.84	105514.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27016866.76275787	0.0	0.0	0.0	11442446.0	0.0	0.0	0.0
2017-01-21	892.909973	928.929993	889.4600220000001	919.840027	37129176	3.84	3.9	3.84	3.85	201134	10.6	11.0	10.54	10.91	1663670.0	0.0066	0.006840000000000001	0.006520000000000001	0.006840000000000001	23175.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002957	0.002957	0.00225	0.0025	3184.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.9	15.29	14.62	14.79	33682	11.84	12.23	11.76	12.14	174547.0	0.0	0.0	0.0	0.0	0.0	263562.0	0.0	3031276.956037284	1533463.23287317	0.0	14894193301.25	1.0570444974698998	0.0	0.0	260542.0	9.925	0.0	0.0	8.264417971913185	99105.77410400004	94.58963263	206063844.49538356	0.6930888342541436	222988.6857433	0.0	0.0	0.0	2095396.75	336899932795.0	0.0	16117512.5	484668.0	182888.0	11462398.0	189820174.0	87410.279513383	1456.1436464088395
2017-01-22	919.840027	938.3800050000001	888.6199949999999	918.840027	44074299	3.85	3.88	3.77	3.81	282998	10.91	11.01	10.6	10.71	1443235.0	0.006840000000000001	0.00683	0.006690000000000001	0.00678	6785.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025	0.0025	0.0022530000000000002	0.0022530000000000002	589.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.79	15.3	14.76	14.98	47709	12.14	12.3	12.0	12.01	116788.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41096750.85565452	0.0	0.0	0.0	11482516.0	0.0	0.0	0.0
2017-01-23	918.840027	927.9799800000001	910.849976	921.4600220000001	30261054	3.81	3.84	3.77	3.82	233992	10.71	10.96	10.63	10.78	1035512.0	0.00678	0.0068200000000000005	0.00659	0.006690000000000001	13230.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022530000000000002	0.0022719999999999997	0.0022530000000000002	0.0022719999999999997	849.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.98	15.1	14.83	15.03	27460	12.01	12.49	12.01	12.3	61741.0	0.0	0.0	0.0	0.0	0.0	236692.0	0.0	2715269.0518666185	1530243.91590179	0.0	14863942325.0	0.8586395706800695	0.0	0.0	234193.0	14.475	1.0	0.0	7.197306783881077	99349.54494600004	110.16262179	198400469.237764	0.9093341007194244	215184.89071341	0.0	0.0	0.0	1639777.0	392963262344.0	0.0	16121412.5	426712.0	158453.0	11505686.0	190293752.0	101569.93729038	1702.8201438848919
2017-01-24	921.4600220000001	925.6099849999999	889.150024	893.75	53468911	3.82	3.83	3.74	3.75	249022	10.78	10.87	10.49	10.51	1330265.0	0.006690000000000001	0.00674	0.0065	0.0065	12365.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022719999999999997	0.002275	0.002206	0.002212	16592.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.03	15.09	13.3	14.03	135909	12.3	12.3	11.7	11.7	254767.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43906538.86741937	0.0	0.0	0.0	11527544.0	0.0	0.0	0.0
